"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
74774,2,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
74776,7,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,1,0,0,1,0,0
74778,25,2,0,0,0,0,15,43,78,103,28,0,0,1,0.95,0,0,0,0,1,0,1
74779,16,2,0,0,0,20,2,26,45,49,3,0,0,1,1,0,0,0,0,1,0,0
74780,2,2,0,2,2,2,0,0,0,0,0,0,0,0.99,0.98,0,0,0,1,1,0,0
74781,10,2,57,2,2,2,19,59,119,171,35,0,0,1,0.99,0,0,0,0,1,0,0
74786,17,8,0,0,0,0,0,2,2,2,0,0,0,0.68,0.49,0,0,0,0,1,0,0
74787,9,3,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
74788,27,8,0,0,0,0,1,1,1,1,1,0,0,0.55,0.7,0,0,0,0,1,0,0
74790,2229,4,90,4008,4008,4008,16,16,16,16,75,0,0,0.77,0.8,0,0,0,0,1,0,0
74791,1,8,0,2,4,5,1,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0
74792,3,2,0,14,14,14,4,8,8,8,1,0,0,0.63,0.63,0,1,0,0,1,0,1
74794,19,9,0,0,0,0,0,0,0,0,0,0,0,0.85,0.83,0,0,0,0,1,0,0
74795,1488,8,0,0,0,0,0,4,5,9,2,0,0,0.96,0.98,0,0,0,0,1,0,0
74796,0,8,0,12,25,35,9,16,26,34,0,0,0,0.7,0.74,0,0,0,0,1,0,1
74797,500,12,0,0,0,0,0,0,0,0,0,0,0,0.95,0.86,0,0,0,0,1,0,0
74798,7,8,0,11,22,33,2,11,18,28,1,0,0,0.74,0.76,0,0,0,0,1,0,1
74799,7,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6,0,1,0,0,1,0,0
74801,0,8,0,1750,1750,1750,0,0,0,0,85,0,0,0.41,0.47,0,1,0,0,1,0,1
74802,123,12,0,0,0,0,0,1,4,9,0,0,0,0.93,0.89,0,1,0,0,1,0,0
74804,24,8,0,0,12,24,7,16,30,45,0,0,0,0.95,0.87,0,0,0,0,1,0,0
74805,0,2,0,27,27,27,0,0,0,0,1,0,0,0.56,0.68,0,1,0,1,1,0,0
74807,-4,8,0,126,166,246,10,46,107,169,23,0,0,0.43,0.59,4,0,0,0,1,0,1
74808,518,12,0,0,0,0,0,3,7,13,3,0,0,0.76,0.73,0,0,0,0,1,0,0
74809,3,9,0,0,0,0,0,0,0,0,0,0,0,0.69,0.68,0,0,0,0,1,0,0
74813,260,12,7,152,152,304,45,139,283,403,76,0,0,0.87,0.94,0,0,0,1,1,0,0
74815,19,2,0,37,74,148,13,48,83,104,0,0,0,0.97,0.97,0,0,0,0,1,0,1
74816,5,8,0,0,0,0,0,1,1,1,4,0,0,0.96,0.97,0,0,0,0,1,0,0
74817,6,4,0,0,0,0,0,0,0,0,0,0,0,0.77,0.8,0,0,0,0,1,0,0
74818,203,8,0,0,0,0,2,12,19,35,5,0,0,0.9,0.86,0,0,0,0,1,0,0
74819,3,8,0,0,0,1,0,1,1,2,4,0,0,0.91,0.96,0,0,0,0,1,0,0
74820,2,8,0,1,1,1,0,0,2,3,0,0,0,0.76,0.77,0,0,0,1,1,0,0
74821,0,2,0,23,23,23,0,3,3,3,0,0,3,0.16,0.1,0,0,0,0,1,0,1
74822,474,8,108,414,1082,1622,196,608,1178,1769,212,0,0,0.61,0.49,0,0,0,1,1,0,0
74823,61,8,5,13,13,26,13,26,54,77,18,0,0,0.98,0.98,0,0,0,0,1,0,0
74824,9,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
74827,42,2,0,0,0,0,1,1,2,2,1,0,0,0.15,0.1,0,0,0,0,1,0,0
74828,1638,8,0,0,0,0,25,57,118,344,44,0,0,0.94,0.91,0,0,0,0,1,0,0
74829,0,2,0,16,17,17,0,0,0,0,0,0,0,0.78,0.74,0,1,0,0,1,0,1
74830,23,8,20,20,60,100,6,35,76,107,16,0,0,1,0.99,0,0,0,0,1,0,0
74831,13,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
74832,5,4,0,87,130,169,16,28,35,36,4,0,0,0.22,0.14,0,1,0,0,1,0,1
74833,0,8,0,27,38,49,6,12,30,49,2,0,0,0.43,0.46,0,0,0,0,1,0,1
74834,755,8,0,280,280,280,62,234,445,745,79,0,0,0.95,0.94,0,0,0,0,1,0,0
74836,0,8,0,0,0,0,0,0,0,0,0,0,0,0.66,0.67,0,0,0,1,0,1,0
74838,15,8,0,0,0,0,0,1,1,2,1,0,0,0.97,0.98,0,0,0,0,1,0,0
74839,140,4,0,95,190,285,21,39,70,136,0,0,0,0.73,0.78,0,0,0,0,1,0,0
74841,2,8,1,26,38,50,6,19,33,62,10,0,0,0.23,0.43,0,0,0,0,1,0,1
74842,3,14,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
74843,48,8,0,0,0,0,14,19,32,35,0,0,0,1,0.99,0,0,0,0,1,0,0
74844,19,9,0,0,0,0,0,0,0,0,0,0,0,0.7,0.66,0,0,0,0,1,0,0
74845,5000,2,0,0,0,0,0,0,0,0,0,0,0,0.68,0.75,0,0,0,0,1,0,0
74846,35,12,0,0,0,0,1,1,4,8,0,0,0,0.73,0.76,0,0,0,1,1,0,0
74847,1496,8,0,0,0,0,2,6,14,25,0,0,0,0.99,0.99,0,0,0,0,1,0,0
74848,3,8,0,11,11,22,3,8,10,19,4,0,0,0.46,0.35,0,0,0,0,1,0,0
74850,12,4,0,0,0,0,0,0,0,0,2,0,0,0.91,0.84,0,0,0,0,1,0,0
74851,15,2,0,0,0,0,0,0,0,0,1,0,0,0.75,0.82,0,1,0,0,1,0,0
74852,133,8,144,353,723,983,166,497,756,1048,76,0,0,0.97,0.97,0,0,0,0,1,0,1
74854,95,8,0,0,0,0,0,0,0,0,0,0,0,0.85,0.87,0,0,0,0,1,0,0
74855,8,2,0,0,0,0,0,1,1,2,0,0,0,0.99,0.93,0,0,0,1,1,0,0
74856,10,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.83,0,0,0,0,1,0,0
74857,26,2,0,0,0,0,1,3,8,10,0,0,0,0.97,0.86,0,0,0,0,1,0,0
74858,2,9,0,1,3,4,0,0,0,0,0,0,0,0.7,0.79,0,0,0,0,1,0,0
74860,6,9,0,0,0,0,0,0,2,5,0,0,0,0.99,0.99,0,0,0,0,1,0,0
74861,6,12,0,31,31,31,1,5,8,11,1,0,0,0.92,0.9,0,0,0,0,1,0,0
74863,10,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
74864,0,8,0,233,383,383,0,0,0,0,15,0,0,0.41,0.47,0,1,0,0,1,0,1
74865,10,8,0,0,0,0,0,0,0,0,0,0,0,0.98,0.97,0,0,0,0,1,0,0
74867,215,12,0,0,0,0,1,5,10,11,0,0,0,0.78,0.78,0,0,0,1,1,0,0
74868,5,8,0,0,0,1,2,4,4,4,2,0,0,0.67,0.69,0,0,0,1,1,0,0
74869,2,8,0,11,11,11,0,0,0,1,0,0,0,0.5,0.52,0,1,0,0,0,0,0
74870,161,8,0,0,0,0,0,0,0,0,0,0,0,0.98,0.97,0,0,0,0,1,0,0
74871,411,2,0,0,0,0,1,1,6,7,0,0,0,0.83,0.9,0,0,0,0,1,0,0
74872,11,2,0,0,0,0,0,0,1,2,0,0,0,0.99,0.98,0,1,0,0,1,0,0
74873,4,9,0,5,10,15,6,10,16,20,2,0,0,0.7,0.66,0,0,0,0,1,0,1
74874,6,2,0,19,45,72,9,23,46,58,0,0,0,1,0.99,0,0,0,0,1,0,1
74875,0,8,0,216,216,216,0,0,0,0,0,0,0,0.94,0.97,0,0,0,0,1,0,0
74876,17,12,3,0,6,12,0,2,13,20,0,0,0,0.77,0.73,0,0,0,0,1,0,0
74877,0,2,0,118,205,286,0,0,0,1,17,0,0,0.99,0.95,0,0,0,0,1,0,1
74878,1,12,0,11,15,23,0,8,15,20,0,0,0,0.78,0.78,0,0,0,1,1,0,0
74879,2,12,0,0,0,0,2,5,6,7,2,0,0,0.99,0.99,0,1,0,0,1,0,0
74880,58,8,1,42,85,129,14,48,86,135,21,0,0,0.65,0.71,0,0,0,0,1,0,0
74881,11729,12,0,0,0,0,2,5,14,21,0,0,0,0.94,0.87,0,0,0,0,1,0,0
74883,0,2,72,92,251,342,0,0,0,0,15,0,0,0.8,0.77,0,0,0,0,1,0,0
74884,18,10,0,0,0,0,0,0,0,1,0,0,0,0.89,0.9,0,0,0,0,1,0,0
74886,11,9,0,0,0,5,1,3,11,17,2,0,0,0.43,0.45,0,0,0,0,1,0,0
74888,0,4,3,0,1,2,1,8,9,10,2,0,0,0.73,0.78,0,0,0,0,1,0,0
74889,217,5,0,0,0,0,8,16,22,26,0,0,0,0.99,0.97,0,0,0,0,1,0,0
74890,155,12,200,0,0,0,33,89,212,347,42,0,0,0.95,0.86,0,0,0,0,1,0,0
74891,77,8,0,0,0,0,0,1,1,1,0,0,0,0.9,0.95,0,0,0,0,1,0,0
74893,8,8,0,0,0,0,0,0,2,3,0,0,0,0.79,0.66,0,1,0,0,1,0,0
74894,0,2,0,2,2,2,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,1
74895,284,2,5,324,576,738,96,231,476,737,97,0,0,1,0.99,0,0,0,0,1,0,0
74896,0,2,0,6,7,7,0,0,0,0,0,0,0,0.71,0.75,0,1,0,0,1,0,0
74898,232,8,0,0,0,0,0,1,3,3,0,0,0,0.99,0.91,0,0,0,0,1,0,0
74900,8,2,0,0,0,0,0,1,1,1,1,0,0,1,0.97,0,1,0,0,1,0,0
74901,51,2,0,0,0,0,0,1,1,2,0,0,0,0,0.26,0,0,0,0,1,0,0
74902,12,4,0,0,0,0,0,0,5,10,3,0,0,0.73,0.78,0,0,0,0,1,0,0
74903,1,2,0,0,0,0,0,0,0,0,1,0,0,0.67,0.69,0,0,0,0,1,0,0
74904,17,4,0,1,3,5,9,14,24,50,6,0,0,0.73,0.78,0,0,0,0,1,0,0
74905,52,4,0,0,0,0,8,10,11,11,4,0,0,0.22,0.14,0,1,0,0,1,0,0
74906,57,10,0,56,112,196,10,40,72,94,28,0,0,0.84,0.86,0,1,0,1,1,0,0
74907,8,8,0,0,0,0,0,0,0,0,0,0,0,0.71,0.75,0,0,0,1,1,0,0
74909,0,12,3,2,2,2,0,0,0,0,0,0,0,0.63,0.72,0,1,0,0,1,0,0
74910,1,10,0,3,4,5,1,2,5,5,0,0,0,0.89,0.9,0,0,0,0,1,0,1
74914,23,8,0,0,0,0,1,4,5,13,4,0,0,0.95,0.77,0,0,0,0,1,0,0
74915,73,2,31,24,48,72,13,59,123,178,26,0,0,0.98,0.97,0,0,0,0,1,0,0
74916,168,8,0,0,0,0,7,25,48,92,15,0,0,0,0,0,0,0,0,1,0,0
74918,135,8,7,62,155,248,22,84,137,238,46,0,0,0.96,0.96,0,0,0,0,1,0,0
74919,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0.92,0,1,0,1,1,0,0
74920,18,8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
74921,201,8,0,0,0,0,0,16,80,92,7,0,0,1,0.95,0,0,0,1,1,0,0
74922,133,2,13,259,393,527,52,164,291,425,51,0,0,0.99,0.98,0,0,0,0,1,0,0
74924,11,8,0,25,25,25,3,8,17,25,0,0,0,0.88,0.88,0,0,0,0,1,0,0
74926,3,2,1,1,1,1,2,2,2,2,0,0,0,0.93,0.96,0,1,0,1,1,0,0
74927,312,8,74,781,1435,2083,242,724,1450,2179,219,0,0,0.96,0.97,0,0,0,0,1,0,0
74928,6,8,0,0,0,0,0,1,2,9,2,0,0,0.87,0.83,0,0,0,0,1,0,0
74929,141,2,0,0,0,0,1,1,1,2,0,0,0,0.5,0.66,0,0,0,0,1,0,0
74930,46,8,0,0,0,0,1,1,2,4,0,0,0,0.96,0.97,0,0,0,0,1,0,0
74931,173,8,4,0,0,450,21,47,106,164,26,0,0,0,0.5,0,0,0,0,1,0,0
74933,10,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.83,0,0,0,1,1,0,0
74936,0,8,0,0,0,0,0,0,0,0,0,0,0,0.98,0.94,0,0,0,0,1,0,0
74938,8,8,0,0,0,0,0,0,0,0,0,0,0,0.84,0.87,0,0,0,0,1,0,0
74939,196,2,128,12,288,426,57,210,490,693,64,0,0,0.76,0.78,0,0,0,0,1,0,0
74940,88,8,2,40,80,120,12,39,82,131,20,0,0,0.93,0.86,0,0,0,0,1,0,0
74942,7,8,0,0,0,0,0,0,0,0,0,0,0,0.95,0.77,0,0,0,0,1,0,0
74943,58,8,18,0,15,40,3,19,46,60,15,0,0,0.87,0.88,0,0,0,0,1,0,0
74945,33,9,20,23,54,101,4,33,65,98,14,0,0,0.58,0.45,0,0,0,0,1,0,0
74947,5,8,0,0,0,0,1,1,1,2,1,0,0,0.97,0.97,0,0,0,0,1,0,0
74948,5,8,0,0,0,0,0,0,0,0,0,0,0,0.93,0.97,0,0,0,0,1,0,0
74949,21,8,0,0,0,0,1,2,7,22,9,0,0,1,1,0,0,0,0,1,0,0
74950,24,2,0,0,0,0,0,0,0,0,1,0,0,0.8,0.6,0,1,0,0,1,0,0
74951,14,9,0,0,0,0,0,0,1,1,0,0,0,0.85,0.82,0,0,0,0,1,0,0
74952,4,9,2,8,8,8,0,3,8,9,2,0,0,0.86,0.84,0,0,0,0,1,0,0
74953,9,8,0,14,14,28,0,8,12,16,0,0,0,1,0.94,0,0,0,0,1,0,0
74955,0,9,0,8,19,24,1,11,17,26,0,0,0,0.96,0.84,0,0,0,0,1,0,0
74958,2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
74959,555,8,3,0,0,0,38,110,234,382,521,0,0,0.99,0.9,0,0,0,0,1,0,0
74960,10,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
74961,793,8,3,0,0,0,30,76,214,358,58,0,0,0.96,0.98,0,0,0,0,1,0,0
74962,-3,12,0,3,3,3,3,4,4,4,0,0,0,0.62,0.73,3,0,0,0,1,0,1
74963,6,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
74964,170,13,0,0,0,0,2,5,9,10,1,0,0,0.92,0.96,0,1,0,0,1,0,0
74965,1,8,0,12,18,24,1,4,10,15,3,0,0,0.46,0.45,0,0,0,0,1,0,0
74966,2,8,0,0,1,2,0,1,2,3,1,0,0,0.98,0.98,0,0,0,0,1,0,0
74967,229,8,0,1400,1400,2800,593,1730,2341,2702,419,0,0,0.97,0.96,81,0,0,0,1,0,1
74968,28,8,0,0,30,30,1,5,14,21,4,0,0,0.82,0.81,0,0,0,0,1,0,0
74971,374,5,262,1440,3078,4842,451,1661,3525,5168,217,0,72,0.73,0.68,0,0,0,1,1,0,0
74973,5,8,0,0,0,0,0,0,0,0,1,0,0,0.97,0.98,0,0,0,0,1,0,0
74974,8,8,0,17,32,47,3,11,35,48,0,0,0,0.78,0.63,0,0,0,0,1,0,0
74977,102,2,32,30,110,192,20,64,124,196,29,0,0,0.13,0.31,0,0,0,1,1,0,0
74978,20,8,0,0,0,0,0,5,5,5,1,0,0,0.61,0.58,0,0,0,0,1,0,0
74979,11,4,0,36,54,90,19,38,86,132,10,0,0,0.97,0.91,0,0,0,0,1,0,1
74980,7,8,0,0,2,6,0,1,4,9,1,0,0,1,0.99,0,0,0,0,1,0,0
74981,25,2,0,0,0,0,0,0,0,0,0,0,0,0.68,0.64,0,0,0,0,1,0,0
74982,64,2,27,0,54,54,16,36,59,66,4,0,0,0.96,0.97,0,0,0,1,1,0,0
74983,2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,1,0,0,1,0,0
74988,19,8,0,0,0,0,0,1,3,6,2,0,0,1,0.93,0,1,0,0,1,0,0
74990,17,12,10,72,132,192,10,48,111,145,27,0,12,0.73,0.76,0,0,0,0,1,0,1
74991,2,8,0,0,1,2,0,1,1,2,1,0,0,0.89,0.95,0,0,0,0,1,0,0
74994,3,8,0,0,0,0,0,0,0,0,1,0,0,0.9,0.94,0,0,0,0,1,0,0
74995,75,16,25,189,236,389,5,53,162,205,26,0,0,0.64,0.77,0,0,0,0,1,0,0
74996,71,8,36,153,377,514,49,133,292,514,35,0,0,0.4,0.41,0,0,0,0,1,0,0
74999,500,12,0,0,0,0,0,0,0,0,0,0,0,0.94,0.87,0,0,0,0,1,0,0
75000,324,8,0,0,0,0,0,0,0,1,1,0,0,0.95,0.96,0,0,0,0,1,0,0
75001,481,12,159,0,0,0,0,5,19,19,1,0,0,0.48,0.48,0,1,0,0,1,0,0
75002,17,8,0,30,45,60,5,28,53,92,4,0,0,0.69,0.67,0,0,0,1,1,0,0
75003,327,2,219,392,672,868,106,290,573,886,118,0,0,1,1,0,0,0,0,1,0,0
75004,4,8,1,5,5,5,0,2,3,4,0,0,0,0.79,0.67,0,0,0,0,1,0,0
75005,17,8,0,0,0,0,0,0,1,1,0,0,0,0.98,0.98,0,0,0,0,1,0,0
75007,3,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,1,0,0,1,0,0
75008,3,2,0,0,3,3,0,0,2,5,0,0,0,0.97,0.97,0,0,0,0,1,0,1
75009,4,2,0,20,20,20,0,0,0,0,0,0,0,0.99,0.96,0,1,0,0,1,0,0
75011,10,2,0,0,0,0,0,0,0,0,0,0,0,0.82,0.9,0,0,0,0,1,0,0
75012,4127,8,3728,15600,29200,40720,3926,12703,25179,41111,2603,0,0,0.7,0.7,0,0,0,0,1,0,0
75013,900,8,50,0,550,550,14,191,511,766,167,0,0,0.95,0.94,0,0,0,0,1,0,0
75014,72,8,0,0,0,0,0,0,0,0,2,0,0,0.89,0.9,0,0,0,0,0,0,0
75015,365,2,86,520,1000,1360,133,426,734,1075,145,0,0,1,1,0,0,0,0,1,0,0
75017,25,2,0,0,0,0,0,0,1,1,0,0,0,0.83,0.66,0,0,0,0,1,0,0
75018,209,8,0,0,0,0,0,6,13,14,2,0,0,0.03,0.12,0,0,0,0,1,0,0
75019,1332,2,289,2940,6300,9772,919,3273,6901,10466,347,0,0,0.94,0.9,10,0,0,0,1,0,0
75021,10,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
75022,16,9,0,0,0,0,0,0,0,0,0,0,0,1,0.95,0,0,0,0,1,0,0
75023,162,8,0,0,0,0,0,0,2,2,2,0,0,0.97,0.98,0,0,0,0,1,0,0
75025,0,8,0,15,25,35,6,14,22,34,0,0,0,0.94,0.95,0,0,0,0,1,0,1
75026,5,2,0,0,0,0,0,0,0,0,0,0,0,0.83,0.69,0,0,0,0,1,0,0
75027,32,8,0,0,0,0,2,4,19,31,0,0,0,0.98,0.97,0,0,0,0,1,0,0
75028,2,8,3,7,13,17,5,10,16,26,0,0,1,0.99,0.99,0,0,0,0,1,0,0
75030,-2,12,7,42,70,91,8,24,44,56,10,0,0,0.78,0.78,0,0,0,1,1,0,1
75031,5,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
75035,3,2,0,0,0,5,1,2,2,3,0,0,0,0.95,0.97,0,0,0,0,1,0,0
75037,1,12,0,0,0,0,1,1,1,1,0,0,0,0.63,0.72,0,0,0,0,1,0,0
75038,0,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.96,0,0,0,0,1,0,0
75039,2,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,1,0,0,1,0,0
75040,2,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
75041,19,8,0,0,0,0,0,0,1,1,0,0,0,0.99,0.99,0,0,0,0,1,0,0
75042,75,4,72,73,171,213,17,77,150,247,24,0,6,0.73,0.78,0,0,0,0,1,0,0
75043,617,12,260,150,450,930,37,163,838,1050,146,0,0,0.95,0.92,0,0,0,0,1,0,0
75045,163,8,16,432,683,1033,112,358,685,1006,83,0,61,0.7,0.71,0,0,0,0,1,0,0
75046,59,9,0,0,0,0,1,2,3,4,0,0,0,0.85,0.82,0,0,0,0,1,0,0
75047,8,2,0,0,0,0,0,0,0,1,0,0,0,0.21,0.34,0,0,0,0,1,0,0
75048,21,2,0,0,0,0,0,0,0,0,0,0,0,0.86,0.77,0,0,0,0,1,0,0
75049,8,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
75051,70,8,0,23,23,46,5,16,39,70,16,0,0,1,1,0,0,0,0,1,0,0
75052,677,4,206,990,1510,1550,171,509,1003,1469,151,0,0,0.98,0.99,0,1,0,0,0,0,0
75053,1011,8,25,722,1442,2162,302,1110,2483,3583,266,0,0,0.64,0.65,0,0,0,0,1,0,0
75056,13,8,0,0,0,0,0,0,0,1,1,0,0,0.95,0.96,0,1,0,0,1,0,0
75057,0,2,0,48,48,48,0,0,0,0,2,0,0,0.99,0.98,0,1,0,1,1,0,0
75059,2,9,0,0,0,0,0,0,0,0,1,0,0,0.7,0.66,0,0,0,0,1,0,0
75060,8,2,0,3,3,3,0,2,2,2,0,0,0,0.9,0.81,0,1,0,0,1,0,0
75063,5,2,0,0,0,0,0,1,1,1,0,0,0,0.51,0.47,0,0,0,1,1,0,0
75064,200,8,0,0,0,0,8,16,70,139,25,0,0,0.89,0.94,0,0,0,0,1,0,0
75066,6,2,0,34,51,68,14,33,54,54,0,0,0,0.48,0.53,0,1,0,0,1,0,1
75067,4,2,0,0,0,0,1,1,3,3,0,0,0,0.98,0.98,0,0,0,0,1,0,1
75068,154,2,0,0,0,0,0,5,16,24,0,0,0,0.68,0.64,0,0,0,1,1,0,0
75069,50,9,0,0,0,0,4,4,5,6,0,0,0,0.86,0.84,0,1,0,0,1,0,0
75070,0,8,0,0,0,0,0,0,0,0,0,0,0,0.47,0.72,0,0,0,0,0,0,0
75072,201,2,0,0,0,0,0,11,21,24,0,0,0,0.99,0.98,0,0,0,0,1,0,0
75074,500,12,0,0,0,0,0,0,0,0,0,0,0,0.94,0.87,0,0,0,0,1,0,0
75075,1,8,0,1,2,4,0,1,2,3,1,0,0,0.99,0.98,0,0,0,0,1,0,0
75076,20,9,0,0,0,0,1,4,8,10,0,0,0,0.91,0.74,0,0,0,0,1,0,0
75077,-1,9,0,49,70,98,5,32,61,81,23,0,1,0.5,0.39,2,1,0,1,1,0,1
75078,287,8,0,0,0,0,20,68,153,206,29,0,0,0.99,0.98,0,0,0,1,1,0,0
75079,14,10,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
75080,3,8,0,0,0,0,0,0,0,0,2,0,0,1,0.99,0,0,0,0,1,0,0
75081,6,9,0,0,10,10,3,5,8,13,1,0,0,0.96,0.96,0,0,0,0,1,0,0
75082,2,4,0,0,0,0,0,0,0,0,0,0,0,0.98,0.97,0,1,0,0,1,0,0
75083,5,8,0,6,12,14,1,4,7,9,0,0,0,0.93,0.85,0,0,0,0,1,0,0
75086,77,8,8,189,381,589,78,244,484,709,22,0,0,0.99,0.98,0,0,0,0,1,0,0
75088,1,8,0,2,2,3,0,0,1,1,0,0,0,0.08,0.03,0,0,0,0,1,0,1
75089,68,12,0,0,0,0,1,5,15,26,0,0,0,0.72,0.79,0,0,0,0,1,0,0
75090,85,2,0,30,30,45,11,22,33,36,17,0,0,1,0.99,0,1,0,1,1,0,0
75091,63,8,38,47,94,94,15,43,101,162,29,0,0,0.99,0.99,0,0,0,0,1,0,0
75094,41,12,0,0,0,0,0,0,1,1,3,0,0,0,0.16,0,0,0,0,1,0,0
75096,4,12,0,20,41,58,8,11,24,35,0,0,0,0.66,0.69,0,0,0,0,1,0,1
75097,0,8,0,11,15,25,3,9,11,13,1,0,0,0.97,0.97,0,0,0,0,1,0,1
75098,49,8,11,37,76,128,6,31,74,115,12,0,0,0.95,0.77,0,0,0,0,1,0,0
75099,0,10,0,10,10,10,0,0,0,0,0,0,0,0.84,0.86,0,1,0,1,1,0,0
75100,52,8,0,0,0,0,3,14,29,52,5,0,0,0.95,0.93,0,0,0,0,1,0,0
75101,1178,4,20,0,250,250,32,114,368,645,130,0,0,0.73,0.78,0,0,0,0,1,0,0
75102,22,2,0,20,60,80,7,30,51,77,0,0,0,0.96,0.96,0,0,0,0,1,0,0
75103,0,2,0,24,24,24,0,0,0,0,1,0,0,0.8,0.82,0,1,0,0,1,0,0
75104,872,3,0,0,0,0,3,10,21,38,1,0,0,0.43,0.46,0,0,0,0,1,0,0
75105,39,8,28,70,126,168,32,85,149,205,12,0,0,0.98,0.94,0,0,0,1,1,0,0
75106,4,9,0,0,0,0,0,0,0,0,0,0,0,0.7,0.66,0,0,0,0,1,0,0
75107,10,14,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
75109,0,5,0,1911,3278,5071,0,0,0,0,187,0,38,0.69,0.69,0,0,0,0,1,0,1
75111,67,8,0,0,0,0,0,0,0,0,0,0,0,0.91,0.94,0,1,0,0,0,0,0
75112,19,4,0,16,16,32,2,18,40,64,6,0,0,0.87,0.9,0,0,0,0,1,0,0
75113,2,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.84,0,0,0,0,1,0,0
75114,3,8,0,0,1,2,1,1,3,4,0,0,0,0.71,0.75,0,0,0,0,1,0,0
75117,0,12,0,7,10,14,0,2,8,9,0,0,2,0.98,0.98,0,0,0,0,1,0,1
75119,9,9,0,0,0,0,0,0,0,0,2,0,0,0.86,0.84,0,1,0,0,1,0,0
75120,4985,2,0,0,0,0,0,0,0,0,1,0,0,0.59,0.78,0,0,0,0,1,0,0
75121,52,8,0,0,0,0,0,0,0,0,1,0,0,0.71,0.75,0,0,0,0,1,0,0
75122,69,8,0,0,24,24,2,18,53,80,3,0,0,0.94,0.94,0,0,0,0,1,0,0
75123,260,8,0,0,0,0,0,0,0,6,2,0,0,1,1,0,0,0,1,1,0,0
75124,29,8,0,0,0,0,2,6,19,31,6,0,0,0.64,0.8,0,0,0,0,1,0,0
75125,3,8,0,8,12,20,0,4,11,13,3,0,0,0.75,0.86,0,0,0,0,1,0,0
75126,2,8,0,1,2,4,1,2,3,4,0,0,0,0.98,0.96,0,0,0,0,1,0,0
75127,10,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
75129,12,8,0,50,50,50,3,5,16,31,0,0,0,0.98,0.99,0,0,0,0,1,0,0
75130,22,8,0,0,0,0,0,1,1,1,0,0,0,0.95,0.96,0,0,0,0,1,0,0
75131,2,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.76,0,1,0,0,1,0,0
75133,4932,8,0,0,0,0,3,9,12,22,13,0,0,0,0,0,0,0,0,1,0,0
75135,2,9,0,0,0,0,0,0,0,0,1,0,0,0.7,0.66,0,0,0,0,1,0,0
75136,95,8,0,0,0,0,0,0,0,0,0,0,0,0.61,0.65,0,0,0,1,1,0,0
75138,5,2,0,0,144,144,0,0,2,2,0,0,0,0.85,0.74,0,0,0,0,1,0,1
75139,231,2,66,490,910,1330,117,310,705,1007,152,0,0,0.85,0.8,0,0,0,0,1,0,0
75141,10,8,0,17,35,53,3,12,24,39,0,0,0,0.99,0.98,0,0,0,0,1,0,1
75142,2,8,0,0,1,2,0,2,2,4,0,0,0,0.99,0.99,0,0,0,0,1,0,0
